condition,drugName,total_pred
Ear Wax Impaction,Debrox,5.736050097
Eczema,Cloderm,0.073933872
Eczema,DesOwen,1.636480075
Eczema,Desonide,0.487491076
Eczema,Desoximetasone,0.313009552
Eczema,Dexpak Taperpak,0.226039276
Eczema,Diflorasone,0
Eczema,Dupilumab,1.003943949
Eczema,Dupixent,0.634629458
Eczema,Elidel,0.492990077
Eczema,Elocon,0.661385385
Eczema,Flurandrenolide,0.079508023
Eczema,Halobetasol,0.258330601
Eczema,Hydrocortisone,0.43593289
Eczema,Imuran,1.87289686
Eczema,Locoid Lipocream,0.548952528
Eczema,Mometasone,0.401463763
Eczema,Pimecrolimus,0.441447259
Eczema,Prednisone,0.178540678
Eczema,Topicort,1.439885226
Eczema,Ultravate,0.288181348
Eczema,Westcort,0.248286386
Eczema,Zantac,1.420818308
Edema,Acetazolamide,0.904839653
Edema,Bumetanide,0.621387039
Edema,Bumex,3.433410248
Edema,Chlorothiazide,0.04334018
Edema,Demadex,1.740221633
Edema,Diamox Sequels,0.57861523
Edema,Diurex Water Capsules,0.050587773
Edema,Dyazide,1.928353701
Edema,Dyrenium,0.564396205
Edema,Edecrin,0.376264137
Edema,Ethacrynic acid,0.376264137
Edema,Furosemide,3.136434736
Edema,Hydrochlorothiazide,2.55131492
Edema,Hydrochlorothiazide / triamterene,1.523437496
Edema,Lasix,2.98859254
Edema,Metolazone,3.010113094
Edema,Spironolactone,1.533885355
Edema,Torsemide,0.126469433
Edema,Triamterene,0.956687918
Edema,Zaroxolyn,0.658462239
Emergency Contraception,Aftera,0.012313491
Emergency Contraception,EContra EZ,0.002412608
Emergency Contraception,Fallback Solo,0.01364398
Emergency Contraception,Levonorgestrel,0.027138812
Emergency Contraception,My Way,0.011785539
Emergency Contraception,Next Choice,0.023524094
Emergency Contraception,Opcicon One-Step,0
Emergency Contraception,Plan B,0.023672629
Emergency Contraception,Plan B One-Step,0.033701856
Emergency Contraception,Take Action,0
Emergency Contraception,Ulipristal,0.015276157
Emergency Contraception,ella,0.015290432
Endometrial Cance,Anastrozole,13.40643296
Endometrial Cance,Arimidex,17.77078857
Endometrial Cance,Megestrol,2.55974133
Endometrial Hyperplasia,Megace,9.651115894
Endometrial Hyperplasia,Megestrol,24.13976669
"Endometrial Hyperplasia, Prophylaxis",Medroxyprogesterone,9.999688148
Endometriosis,Alesse,0.009689818
Endometriosis,Aviane,0.109152154
Endometriosis,Camila,0.394989461
Endometriosis,Chateal,0.004555203
Endometriosis,Cryselle,0.048438732
Endometriosis,Danazol,0.083857317
Endometriosis,Depo-Provera,0.215213997
Endometriosis,Errin,0.031560228
Endometriosis,Ethinyl estradiol / ethynodiol,0.09676279
Endometriosis,Ethinyl estradiol / levonorgestrel,0.052916708
Endometriosis,Ethinyl estradiol / norethindrone,0.061275122
Endometriosis,Ethinyl estradiol / norgestimate,0.094093079
Endometriosis,Ethinyl estradiol / norgestrel,0.027942801
Endometriosis,Etonogestrel,0.001428657
Endometriosis,Goserelin,0.179630685
Endometriosis,Jolessa,0.113317003
Endometriosis,Jolivette,0.123927236
Endometriosis,Junel Fe 1 / 20,0.028905034
Endometriosis,Leuprolide,0.147676154
Endometriosis,Levora,0.031575503
Endometriosis,LoSeasonique,0.065034951
Endometriosis,Loestrin 24 Fe,0.103991897
Endometriosis,Lupron,0.17227551
Endometriosis,Lupron Depot,0.138522602
Endometriosis,Lybrel,0.077492673
Endometriosis,Medroxyprogesterone,0.161878757
Endometriosis,Microgestin Fe 1 / 20,0.067936188
Endometriosis,Mononessa,0.020964329
Endometriosis,Necon 1 / 35,0.016119676
Endometriosis,Nora-Be,0.103658175
Endometriosis,Norethindrone,0.11785515
Endometriosis,Nortrel 7 / 7 / 7,0.031238911
Endometriosis,Ortho Micronor,0.10856085
Endometriosis,Ortho Tri-Cyclen Lo,0.038876346
Endometriosis,Provera,0.075571373
Endometriosis,Seasonale,0.090109557
Endometriosis,Seasonique,0.055379527
Endometriosis,Sprintec,0.064768585
Endometriosis,Synarel,0.037134677
Endometriosis,Tri-Lo-Sprintec,0.007715335
Endometriosis,Tri-Previfem,0.005143556
Endometriosis,Tri-Sprintec,0.112204377
Endometriosis,Zoladex,0.153558074
Endoscopy or Radiology Premedication,Diazepam,43.74086571
Endoscopy or Radiology Premedication,Valium,65.74086571
Enterocolitis,Chlordiazepoxide / clidinium,12.36010695
Eosinophilic Esophagitis,Budesonide,12.60110623
Epilepsy,Acetazolamide,0.500601216
Epilepsy,Carbamazepine,0.186284974
Epilepsy,Carbatrol,0.064558369
Epilepsy,Clobazam,0.028467352
Epilepsy,Depakote,0.393242506
Epilepsy,Depakote ER,0.200800024
Epilepsy,Dilantin,0.095092877
Epilepsy,Divalproex sodium,0.236603295
Epilepsy,Epitol,0.147363224
Epilepsy,Ethotoin,0
Epilepsy,Felbamate,0.103100921
Epilepsy,Felbatol,0.25288479
Epilepsy,Fycompa,0.166475119
Epilepsy,Gabapentin,0.391663977
Epilepsy,Keppra,0.243764249
Epilepsy,Keppra XR,0.100285217
Epilepsy,Lamictal,0.010989511
Epilepsy,Lamotrigine,0.034351999
Epilepsy,Levetiracetam,0.191098849
Epilepsy,Lyrica,0.153218836
Epilepsy,Mebaral,0.276282619
Epilepsy,Perampanel,0.123434605
Epilepsy,Phenytoin,0.086808029
Epilepsy,Tegretol,0.264460577
Epilepsy,Tegretol XR,0.08755362
Epilepsy,Valproic acid,0.014233676
Erectile Dysfunction,Alprostadil,0.147146063
Erectile Dysfunction,Avanafil,0.104431368
Erectile Dysfunction,Caverject,0.361294886
Erectile Dysfunction,Caverject Impulse,0.179674401
Erectile Dysfunction,Cialis,0.230078396
Erectile Dysfunction,Edex,0.221374111
Erectile Dysfunction,Levitra,0.224501109
Erectile Dysfunction,Muse,0.212045642
Erectile Dysfunction,Sildenafil,0.20382646
Erectile Dysfunction,Staxyn,0.516940954
Erectile Dysfunction,Stendra,0.167699767
Erectile Dysfunction,Tadalafil,0.207662818
Erectile Dysfunction,Vardenafil,0.17824518
Erectile Dysfunction,Viagra,0.263824714
Erosive Esophagitis,Dexilant,2.540004624
Erosive Esophagitis,Dexlansoprazole,2.696941537
Erosive Esophagitis,Esomeprazole,1.300050099
Erosive Esophagitis,Kapidex,0.540315899
Erosive Esophagitis,Lansoprazole,1.253686907
Erosive Esophagitis,Nexium,1.021541562
Erosive Esophagitis,Omeprazole,2.839928976
Erosive Esophagitis,Pantoprazole,0.538106053
Erosive Esophagitis,Prilosec,2.905252093
Erosive Esophagitis,Protonix,1.395209305
Erosive Esophagitis,Rabeprazole,0.620196998
Erosive Esophagitis,Ranitidine,0
Erosive Esophagitis,Zantac,6.001814181
Erosive Esophagitis,Zegerid,0.866959491
Esophageal Candidiasis,Diflucan,167.8016835
Expectoration,Acetylcysteine,28.12574422
Expectoration,Mucinex DM Maximum Strength,0
Extrapyramidal Reaction,Amantadine,0.517119461
Extrapyramidal Reaction,Artane,0.154635174
Extrapyramidal Reaction,Benztropine,1.049377119
Extrapyramidal Reaction,Diphenhydramine,3.605864644
Extrapyramidal Reaction,Procyclidine,0
Extrapyramidal Reaction,Trihexyphenidyl,0.739341683
Eye Redness,FML Forte Liquifilm,3.551358382
Eye Redness,FreshKote,2.500803009
Eye Redness,GenTeal,0.618148225
Eye Redness,Lacrisert,0.412098816
Eye Redness,Ocular lubricant,1.003288861
Eye Redness,Systane,2.952925154
Eye Redness,Systane Balance,0.554506262
Eye Redness/Itching,Naphazoline / pheniramine,1.967500221
Eye Redness/Itching,Opcon-A,1.732761612
Eye Redness/Itching,Tetrahydrozoline / zinc sulfate,0.38362749
Eye Redness/Itching,Visine Totality Multi-Symptom Relief,0.321000439
Eyelash Hypotrichosis,Bimatoprost,2.309719344
Eyelash Hypotrichosis,Latisse,11.53876686
GERD,Aciphex,0.187044586
GERD,Aluminum hydroxide / magnesium trisilicate,0.074788196
GERD,Calcium carbonate,0.053232886
GERD,Carafate,0.428363787
GERD,Cimetidine,0.005436336
GERD,Dexilant,0.254559372
GERD,Dexlansoprazole,0.206098525
GERD,Esomeprazole,0.204294669
GERD,Famotidine,0.100395476
GERD,Kapidex,0.082101162
GERD,Lansoprazole,0.204475965
GERD,Metoclopramide,0.073834074
GERD,Nexium,0.163322259
GERD,Nizatidine,0.061276131
GERD,Omeprazole,0.248565391
GERD,Omeprazole / sodium bicarbonate,0.097449733
GERD,Pantoprazole,0.174770045
GERD,Prevacid,0.155889633
GERD,Prevacid OTC,0.09898452
GERD,Prevacid SoluTab,0.010872672
GERD,Prilosec,0.381172858
GERD,Prilosec OTC,0.205039362
GERD,Propulsid,0.035351614
GERD,Protonix,0.403692075
GERD,Rabeprazole,0.12773544
GERD,Ranitidine,0.219023115
GERD,Reglan,0.139628551
GERD,Sucralfate,0.236297226
GERD,Zantac,0.474458814
GERD,Zantac 150,0.434895573
GERD,Zegerid,0.130413743
GERD,Zegerid OTC,0.022814094
Gas,Devrom,0.961563905
Gas,E-Z-Gas II,0.721172929
Gas,Gas-X,13.05212961
Gas,Gelusil,0.554506262
Gas,Mylanta Gas,0.129279865
Gas,Simethicone,8.363835101
Gastric Ulcer Maintenance Treatment,Ranitidine,17.39923718
Gastric Ulcer Maintenance Treatment,Zantac,22.2842435
Gastritis/Duodenitis,Lansoprazole,0
Gastritis/Duodenitis,Pantoprazole,7.620526254
Gastroenteritis,Doxycycline,0.154537056
Gastroenteritis,Ondansetron,3.718847458
Gastroenteritis,Zofran,4.502731589
Gastroenteritis,Zofran ODT,2.473267445
Gastrointestinal Decontamination,MoviPrep,30.28926301
Gastrointestinal Decontamination,Polyethylene glycol 3350 with electrolytes,8.58054468
Gastrointestinal Hemorrhage,Omeprazole / sodium bicarbonate,13.63391042
Gastrointestinal Hemorrhage,Zegerid,13.63391042
Gastrointestinal Stromal Tum,Gleevec,13.28826732
Gastrointestinal Stromal Tum,Imatinib,11.38295013
Gastrointestinal Stromal Tum,Regorafenib,1.44342494
Gastroparesis,Metoclopramide,3.687435216
Gastroparesis,Reglan,3.525030162
Gaucher Disease,Cerezyme,0
Gaucher Disease,Imiglucerase,0
Gender Dysphoria,Testosterone,10.81759393
Generalized Anxiety Disorde,Celexa,0.328570802
Generalized Anxiety Disorde,Citalopram,0.179297518
Generalized Anxiety Disorde,Cymbalta,0.236406792
Generalized Anxiety Disorde,Duloxetine,0.189300547
Generalized Anxiety Disorde,Effexor XR,0.217506977
Generalized Anxiety Disorde,Escitalopram,0.172089936
Generalized Anxiety Disorde,Lexapro,0.23472944
Generalized Anxiety Disorde,Lyrica,0.184625001
Generalized Anxiety Disorde,Paroxetine,0.111725094
Generalized Anxiety Disorde,Paxil,0.197668277
Generalized Anxiety Disorde,Paxil CR,0.215092421
Generalized Anxiety Disorde,Pregabalin,0.293844181
Generalized Anxiety Disorde,Quetiapine,0.204932262
Generalized Anxiety Disorde,Seroquel,0.26768816
Generalized Anxiety Disorde,Seroquel XR,0.254054707
Generalized Anxiety Disorde,Sertraline,0.103125716
Generalized Anxiety Disorde,Venlafaxine,0.163623269
Giardiasis,Metronidazole,2.233713079
Giardiasis,Paromomycin,0.415879697
Gingivitis,Chlorhexidine,13.16182852
Gingivitis,Peridex,28.55844798
Gingivitis,Periogard,26.39492919
Glaucoma,Acetazolamide,4.94507136
Glaucoma,Brimonidine / timolol,3.094044542
Glaucoma,Combigan,1.164463151
Glaucoma,Diamox,5.579636896
"Glaucoma, Open Angle",Azopt,0.361770659
"Glaucoma, Open Angle",Bimatoprost,0.727066194
"Glaucoma, Open Angle",Brimonidine,0.223812288
"Glaucoma, Open Angle",Brimonidine / brinzolamide,0.105811604
"Glaucoma, Open Angle",Brinzolamide,0.361770659
"Glaucoma, Open Angle",Cosopt,0.361092037
"Glaucoma, Open Angle",Dorzolamide,0.223812288
"Glaucoma, Open Angle",Dorzolamide / timolol,0.332964097
"Glaucoma, Open Angle",Latanoprost,2.879902421
"Glaucoma, Open Angle",Lumigan,1.445182256
"Glaucoma, Open Angle",Simbrinza,1.603421992
"Glaucoma, Open Angle",Timoptic Ocudose,0.25086733
"Glaucoma, Open Angle",Travoprost,0.75748094
"Glaucoma, Open Angle",Trusopt,0.223812288
"Glaucoma, Open Angle",Xalatan,2.634449918
Glaucoma/Intraocular Hypertension,Brimonidine / timolol,8.654075146
Glioblastoma Multi,Bevacizumab,177.4085405
Glioblastoma Multiforme,Avastin,34.16650656
Glioblastoma Multiforme,Temodar,7.728690863
Gonadotropin Inhibition,Ethinyl estradiol / norethindrone,13.96222544
"Gonococcal Infection, Disseminated",Ceftriaxone,0.888863683
"Gonococcal Infection, Uncomplicated",Azithromycin,0
"Gonococcal Infection, Uncomplicated",Ciprofloxacin,5.048210502
"Gonococcal Infection, Uncomplicated",Rocephin,2.772531311
Gout,Allopurinol,2.167711099
Gout,Benemid,0.673347809
Gout,Febuxostat,1.287735819
Gout,Krystexxa,0.979379352
Gout,Pegloticase,1.229272038
Gout,Probenecid,0.520959446
Gout,Uloric,1.591585965
Gout,Zurampic,0.170322272
"Gout, Acute",Advil,0.91348571
"Gout, Acute",Advil Liqui-Gels,0.868726477
"Gout, Acute",Aleve,0.208393378
"Gout, Acute",Clinoril,0.314220215
"Gout, Acute",Colchicine,0.432678534
"Gout, Acute",Colcrys,0.55211068
"Gout, Acute",Fenoprofen,0.144234586
"Gout, Acute",Ibuprofen,0.625016538
"Gout, Acute",Indocin,1.196621683
"Gout, Acute",Indomethacin,0.732304222
"Gout, Acute",Ketoprofen,0.072117293
"Gout, Acute",Medrol Dosepak,1.261102915
"Gout, Acute",Methylprednisolone,0.557714157
"Gout, Acute",Naproxen,0.650235628
"Gout, Acute",Solu-Medrol,0.646923973
"Gout, Acute",Tolmetin,0
"Gout, Prophylaxis",Colchicine,17.30815029
Gouty Arthritis,Prednisone,8.551863601
Gouty Arthritis,Probenecid and Colchicine,0.21154887
Gouty Arthritis,Sulfinpyrazone,0.673500278
Granuloma Annulare,Fluocinonide,6.490556359
Granuloma Annulare,Halobetasol,2.631898284
HIV Infection,Abacavir / dolutegravir / lamivudine,0.093298157
HIV Infection,Abacavir / lamivudine,0.018985067
HIV Infection,Abacavir / lamivudine / zidovudine,0.005899003
HIV Infection,Atripla,0.125064696
HIV Infection,Cobicistat / darunavir,0.009411614
HIV Infection,Cobicistat / elvitegravir / emtricitabine / tenofovir,0.129928879
HIV Infection,Cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide,0.061625607
HIV Infection,Complera,0.104726641
HIV Infection,Darunavir,0.104221755
HIV Infection,Dolutegravir,0.007438197
HIV Infection,Efavirenz,0.007630426
HIV Infection,Efavirenz / emtricitabine / tenofovir,0.106139526
HIV Infection,Emtricitabine / rilpivirine / tenofovir,0.09925224
HIV Infection,Emtricitabine / rilpivirine / tenofovir alafenamide,0.308855569
HIV Infection,Emtricitabine / tenofovir,0.046902095
HIV Infection,Enfuvirtide,0.023612755
HIV Infection,Epzicom,0.018985067
HIV Infection,Etravirine,0.021263668
HIV Infection,Fuzeon,0.023612755
HIV Infection,Genvoya,0.089808812
HIV Infection,Isentress,0.048900125
HIV Infection,Kaletra,0.03068821
HIV Infection,Lamivudine,0.017719794
HIV Infection,Nevirapine,0.023016157
HIV Infection,Norvir,0
HIV Infection,Raltegravir,0.034418912
HIV Infection,Selzentry,0.03068821
HIV Infection,Stribild,0.102518939
HIV Infection,Tivicay,0.02475213
HIV Infection,Triumeq,0.111520714
HIV Infection,Truvada,0.08759403
HIV Infection,Viramune,0
Hashimoto's disease,Armour Thyroid,1.827074017
Hashimoto's disease,Levothroid,1.038466976
Hashimoto's disease,Levothyroxine,0.747021909
Hashimoto's disease,Levoxyl,0.168457599
Hashimoto's disease,Nature-Throid,2.539004275
Hashimoto's disease,Synthroid,0.906738586
Hashimoto's disease,Thyroid desiccated,1.94460819
Hashimoto's disease,Tirosint,1.753854081
Head Injury,Amantadine,4.032219364
Head Lice,Benzyl alcohol,0
Head Lice,Ivermectin,0.699192045
Head Lice,Malathion,2.481683314
Head Lice,Natroba,3.149783587
Head Lice,Ovide,3.849790782
Head Lice,RID,0
Head Lice,Sklice,0.460965067
Head Lice,Spinosad,3.881607234
Head and Neck Cance,Keytruda,9.308150291
Headache,Acetaminophen / butalbital,0.172078833
Headache,Acetaminophen / butalbital / caffeine,0.230774938
Headache,Acetaminophen / butalbital / caffeine / codeine,0.241201839
Headache,Acetaminophen / caffeine,0.063083126
Headache,Acetaminophen / caffeine / isometheptene mucate,0.044321105
Headache,Acetaminophen / dichloralphenazone / isometheptene mucate,0.059461831
Headache,Acetaminophen / diphenhydramine,0.015937599
Headache,Acetaminophen / phenyltoloxamine,0.054161077
Headache,Advil,0.010062878
Headache,Advil Migraine,0.060377268
Headache,Aleve,0.154765333
Headache,Anaprox-DS,0.054161077
Headache,Aspirin / butalbital / caffeine,0.118442428
Headache,Aspirin / butalbital / caffeine / codeine,0.077334356
Headache,Bupap,0.209225677
Headache,Butalbital Compound,0.197432837
Headache,Dolgic Plus,0.072743766
Headache,Epidrin,0.030188634
Headache,Esgic,0.084497535
Headache,Esgic-Plus,0.106497286
Headache,Excedrin PM,0
Headache,Fioricet,0.304151584
Headache,Fioricet with Codeine,0.170949837
Headache,Fiorinal,0.12226928
Headache,Fiorinal with Codeine,0.007737297
Headache,Ibuprofen,0.072751929
Headache,Naproxen,0.317985538
Headache,Prodrin,0.080323693
Headache,Trazodone,0.929313423
Headache,Tylenol PM,0.120754537
Heart Attack,Aspirin,0.596832769
Heart Attack,Clopidogrel,4.543205537
Heart Attack,Lisinopril,1.892853055
Heart Attack,Metoprolol,0.803078035
Heart Attack,Metoprolol Tartrate,5.368847276
Heart Attack,Nitro-Bid,0.596832769
Heart Attack,Nitroglycerin,0.596832769
Heart Attack,Nitrolingual Pumpspray,1.720881503
Heart Attack,Plavix,8.372860159
Heart Attack,Ramipril,2.935526815
Heart Attack,Warfarin,0.146840702
Heart Failure,Amlodipine,1.393758983
Heart Failure,Bisoprolol,0.853456919
Heart Failure,Carvedilol,2.424545732
Heart Failure,Coreg,2.636905008
Heart Failure,Digoxin,0.538624762
Heart Failure,Entresto,1.332756516
Heart Failure,Furosemide,1.483678918
Heart Failure,Isosorbide mononitrate,1.465200489
Heart Failure,Lisinopril,0.526261326
Heart Failure,Mavik,0.147717038
Heart Failure,Norvasc,1.169469614
Heart Failure,Quinapril,0.974840064
Heart Failure,Sacubitril / valsartan,1.321298827
Heart Failure,Spironolactone,5.211253935
Helicobacter Pylori Infection,Aciphex,0.059449865
Helicobacter Pylori Infection,Amoxicillin,0.447160088
Helicobacter Pylori Infection,Amoxicillin / clarithromycin / lansoprazole,0.287654259
Helicobacter Pylori Infection,Amoxil,0.54641128
Helicobacter Pylori Infection,Bismuth subcitrate potassium / metronidazole / tetracycline,0.304398552
Helicobacter Pylori Infection,Clarithromycin,0.1001631
Helicobacter Pylori Infection,Esomeprazole,0.417794403
Helicobacter Pylori Infection,Lansoprazole,0.10207464
Helicobacter Pylori Infection,Metronidazole,0.095332209
Helicobacter Pylori Infection,Nexium,0.402351714
Helicobacter Pylori Infection,Prevpac,0.343173509
Helicobacter Pylori Infection,Pylera,0.221872448
Helicobacter Pylori Infection,Rabeprazole,0.196762652
Hemophilia B,Alphanine SD,0
Hemorrhoids,Analpram-HC,0.948111272
Hemorrhoids,Anucort-HC,0.636329055
Hemorrhoids,Dibucaine,0.445430338
Hemorrhoids,Hydrocortisone,2.131702334
Hemorrhoids,Hydrocortisone / lidocaine,0.254531622
Hemorrhoids,Hydrocortisone / pramoxine,1.52365009
Hemorrhoids,Lidocaine,0.282062507
Hemorrhoids,Nupercainal,1.381615758
Hemorrhoids,Pramoxine,0.155580103
Hemorrhoids,Proctofoam,1.015392889
Hemorrhoids,Proctofoam HC,1.97262007
Hemorrhoids,Proctosol-HC,2.837767342
Hemorrhoids,RectiCare,0.330326845
Hepatic Encephalopathy,Lactulose,29.74838331
Hepatic Encephalopathy,Rifaximin,9.194954842
Hepatic Encephalopathy,Xifaxan,1.989552379
Hepatic Tum,Sorafenib,1.163518786
Hepatitis B,Lamivudine,1.24763909
Hepatitis B,Tenofovir,12.99938023
Hepatitis B,Viread,3.239048515
Hepatitis C,Boceprevir,0.047393573
Hepatitis C,Copegus,0.227489149
Hepatitis C,Daclatasvir,0.079187382
Hepatitis C,Daklinza,0.086301833
Hepatitis C,Dasabuvir / ombitasvir / paritaprevir / ritonavir,0.149388791
Hepatitis C,Elbasvir / grazoprevir,0.118316941
Hepatitis C,Epclusa,0.122527906
Hepatitis C,Harvoni,0.240394378
Hepatitis C,Incivek,0.114654305
Hepatitis C,Interferon alfa-2b,0.011441951
Hepatitis C,Ledipasvir / sofosbuvir,0.235142016
Hepatitis C,Mavyret,0.175811795
Hepatitis C,Olysio,0.146287747
Hepatitis C,Pegasys,0.067545469
Hepatitis C,Peginterferon alfa-2a,0.075051909
Hepatitis C,Ribasphere,0.076993551
Hepatitis C,Ribavirin,0.040752305
Hepatitis C,Sofosbuvir,0.10675588
Hepatitis C,Sofosbuvir / velpatasvir,0.09444065
Hepatitis C,Sovaldi,0.150521298
Hepatitis C,Telaprevir,0.075829716
Hepatitis C,Viekira Pak,0.145494549
Hepatitis C,Zepatier,0.119604463
Hepatocellular Carcinoma,Nexavar,34.10213512
Hepatocellular Carcinoma,Sorafenib,1.090422869
Herbal Supplementation,Bee pollen,0
Herbal Supplementation,Fenugreek,1.73310709
Herbal Supplementation,Ginkgo,0
Herbal Supplementation,Ginseng,7.198979259
Herbal Supplementation,Lecithin,14.96067287
Herbal Supplementation,Pennyroyal,1.24763909
Herbal Supplementation,S-adenosylmethionine,3.662338331
Hereditary Angioedema,C1 esterase inhibitor (human),1.606262952
Hereditary Angioedema,Cinryze,1.07560318
Hereditary Angioedema,Firazyr,1.081759393
